data,Battery,Camera,Performance,Display,Design,Software,Packaging,Price,Audio,Warranty,Shop_Service,Shipping,General,Others
"Tốc độ xử lý của máy ở mức chấp nhận được, phần mềm không có nhiều ứng dụng rác.",,,Neutral,,,Neutral,,,,,,,,
"Chất lượng sản phẩm: hình ảnh selfie xử lý quá tay, mất texture. Đúng với mô tả: beauty quá mạnh. Tính năng nổi bật: skin smoothing quá đà. Review: mặt bị mịn như nhựa, mất chi tiết, camera sau tốt nhưng không xuất sắc, đóng gói không chắc",,Negative,,,,,,,,,Negative,,,
"Đúng với mô tả: đúng Chất lượng sản phẩm: tốt game mượt Tính năng nổi bật: đèn led 2 cạnh và sau mặt lưng,cần gạt shark space. Sau 1 tuần trải nghiệm thì thấy máy rất mượt, pin ổn , snap 845 lướt tiktok nóng tí, bảo hành 3th , cửa hàng dán cường lực tưởng đâu màn bị gì chứ:)))",Positive,,Positive,,,,,,,,,,,
Tính năng nổi bật: mượt Đúng với mô tả: đúng Chất lượng sản phẩm: tốt giao hàng nhanh chóng miễn phí ship máy sài tốt ủng hộ cửa hàng dài,,,Positive,,,,,,,,,Positive,,
Nhóm màu: xanh ngọc dung lượng lưu trữ: 128gb tốt,,,,,,,,,,,,,Positive,
Nhóm màu: màu đen hàng nokia mình nhận hàng rồi tốt mình sẽ đặc mua thêm 2cay nữa cám ơn cửa hàng nhé shiper nhiệt tình lắm,,,,,,,,,,,,Positive,,
"Không bao giờ có lần thứ hai , lừa đảo  máy sập nguồn liên tục mà vẫn gửi đi cho khách được. Sạc thì lâu vào  anh em đừng mua bị n lừa đấy",Negative,,,,,,,,,,,,,
Sử dụng cũng tạm ổn loa hơi rè và màn hình thỉnh thoảng bị nháy không biết có bền không nữa,,,,Negative,,,,,Negative,,,,,
"Hiệu năng bị đơ. Dễ treo máy. Hiệu năng kém. Máy hay bị đơ cứng, phải chờ 1 lúc hoặc khởi động lại. Chăm sóc khách hàng bảo kiểm tra lại mạng. Pin sử dụng cũng bình thường",Neutral,,Negative,,,,,,,,Negative,,,
Họ không ng rồi gì gì sẽ có ghê em sẽ v sẽ góp họ đã không không rồi ghê b em b được ghê được,,,,,,,,,,,,,,Neutral
Nhóm màu: đen dung lượng lưu trữ: 16gb cửa hàng làm ăn uy tín mình mới tet mọi chức năng tốt 👍 cảm ơn cửa hàng lần sau mình mua tiếp,,,,,,,,,,,,,Positive,
Hiệu năng máy tuột dốc sau vài lần cập nhật. Camera chụp chân dung không xóa phông tốt. Sạc nhanh lúc nhận lúc không. Ứng dụng liên tục bị force close. Chăm sóc khách hàng xử lý yêu cầu bảo hành quá chậm. Shipping phải mất 8 ngày,Negative,Negative,Negative,,,,,,,,Negative,Negative,,
"Máy nhận hàng nguyên seal , đúng hàng. Nhưng không được 5 sao vì tư vấn mua góp được, nhưng cuối cùng lại không",,,,,,,,,,,Negative,,,
"Oke nhe. Pin không trâu lắm. Hàng mới, đẹp. Phù hợp cho a chị nào làm cty bảo mật",Neutral,,,,Positive,,,,,,,,,
"Mua về bật lên nhưng không sử dụng được wifi ,không sử dụng được camera màn hình ,nút tắt bẫm mãi không được ,bây giờ tắt nguồn rồi mở lại không lên ,rất thất vọng vì sản phẩm không đúng mô tả ,quá tệ so với giá tiền",,Negative,,,,,,Negative,,,,,,
"Màu sắc: đen 105 pro săn sales được giá quá hời mà chất lượng phải gọi là đỉnh của chóp, không chê được điểm nào luôn nha. Rất hài lòng",,,,,,,,Positive,,,,,,
"Cái điện thoại đắt tiền mà hộp ngoài đóng gói sơ sài, móp méo hộp của điện thoại trắng thì rất dơ, cũ viettel, minh tuấn đóng gói rất kỹ shoppee nên kiểm soát khâu đóng gói và bảo quản",,,,,,,Negative,,,,,,,
Mới mua về sài được 1 ngày thì nó bị như này bật mãi kh lên cắm sạc cũng chả được mọi người không nên mua nhé phí tiền,Negative,,,,,,,Negative,,,,,,
Nhân viên cửa hàng trả lời các câu hỏi cơ bản về sản phẩm khi được hỏi.,,,,,,,,,,,Neutral,,,
"Chất lượng sản phẩm: chăm sóc khách hàng không tin lời khách, đòi hỏi bằng chứng vô lý. Đúng với mô tả: không. Tính năng nổi bật: không. Review: máy thỉnh thoảng bị treo, mình báo lỗi thì chăm sóc khách hàng đòi mình phải quay video đúng lúc máy bị treo mới chịu giải quyết, quá làm khó",,,Negative,,,,,,,,Negative,,,
"Nhóm màu: desert dung lượng lưu trữ: 256gb nhiều tùy chọn màu sắc, giao hàng nhanh chóng và hiệu quả,",,,,,,,,,,,,Positive,,
Mua đơn này là đơn thứ 3 . Như thế là anh em đủ hiểu tín rồi đúng không !,,,,,,,,,,,,,Positive,
Mức giá của sản phẩm tương ứng với cấu hình được công bố. Chính sách bảo hành hợp lý.,,,,,,,,Neutral,,Neutral,,,,
"Chất lượng sản phẩm: thảm hại Đúng với mô tả: gian dối Tính năng nổi bật: không ổn trả 5tr2 cho máy lỗi, không xứng đáng, tiền mất mà không sử dụng được",,,,,,,,Negative,,,,,,
Giao hàng nhanh..màn hình to. Thích hợp cho người lớn tuổi sử dụng,,,,Positive,,,,,,,,Positive,,
Variation1: trắng variation2: bản 1 sim màu trắng,,,,,,,,,,,,,Neutral,
"Sản phẩm lỗi cảm ứng chậm pin đã thay máy không chơi được game vào xong lại thoát ra , mình nghĩ ai mua thì nên cân nhắc nhiều hơn",Negative,,Negative,Negative,,,,,,,,,,
"Chất lượng sản phẩm: sạc nhanh không an toàn. Đúng với mô tả: phụ kiện rủi ro. Tính năng nổi bật: máy nóng khi sạc. Review: sạc bị phồng sau 1 tuần, máy nóng bất thường, đổi trả khó",Negative,,,,,,,,,Negative,,,,
Phân loại sản phẩm: bản 2 sim 8/128gb 🔋thời lượng pin:dù 45 ma nhưng tụt pin rất nhanh ⚡hiệu suất:mạnh mướt,Negative,,Positive,,,,,,,,,,,
"Chất lượng sản phẩm: camera quay video bị lỗi âm thanh. Đúng với mô tả: pin để không cũng tự hết. Tính năng nổi bật: hiệu năng chỉ đủ sử dụng các tác vụ nhẹ nhàng. Review: quay phim mà tiếng bị rè, không nghe rõ. Pin chờ quá tệ. Hiệu năng yếu. Hộp hàng lúc nhận được đã bị móp",Negative,Negative,Negative,,,,Negative,,Negative,,,,,
"Thất vọng chất lượng tồi linh kiện thay thế không chính hãng,",,,,,,,,,,,,,Negative,
Đóng gói sơ sài không có hóa đơn. Hiệu năng chậm cập nhật os. Chăm sóc khách hàng yêu cầu gửi ảnh chứng minh phức tạp.,,,Negative,,,,Negative,,,,Negative,,,
Máy không lên nguồn. Sạc cũng không vào. Cắm sạc vào chỉ thấy rùng rùng hiển thị sạc xong mất không vào pin được.,Negative,,,,,,,,,,,,,
"Tính năng nổi bật: tốt Đúng với mô tả: tốt Chất lượng sản phẩm: tốt hàng tốt, nguyên seal, đóng gói kỹ, ngoại hình đẹp mịn mướt. Trắng chân ái. Nhưng mà khâu vận chuyển lôm côm quá, quá lâu, 10.10 đặt mà 14.10 mới nhận máy, lại còn chiều muộn. Trong nội thành mà phải hối liên tục rất sốt ruột. Mong cửa hàng cải thiện khâu này để khách yên tâm hơn vì đơn hàng giá trị cao.",,,,,Positive,,Positive,Neutral,,,,Negative,,
"Giao hàng nhanh, đóng gói chắc chắn. Săn deal 3.3 được giá rẻ, box nguyên seal, điện thoại tốt. Mình lên đời từ s22 lên s25 cũng thấy khá là hợp lý",,,,,,,Positive,Positive,,,,,,
Điện thoại tào lao về sài ít ngày là hỏng lỗi các thứ,,,,,,,,,,,,,Negative,
"Màu sắc: xanh phiên bản: bản locksim-hư sim sale 1 lít 2, màn tốt! máy antutu cũng gần 290k! ổn ! cầm chắc tay, nhẹ nữ sử dụng tốt! coi film học anh văn sử dụng app nhẹ dư sức vì pin khá trâu, cũng không tự hao nhanh! thật sự sử dụng nguyên ngày tới đêm! nhưng cũng có ám nhẹ, bị lưu ảnh của dao diện sử dụng trước đó! nói chung tuỳ mục đích sử dụng, không có sử dụng được sim, máy nhanh sử dụng nghe nhạc xem phim học tiếng anh ngon hơn mấy cái ghi âm ấy nhỉ",Positive,,Positive,Positive,,,,,Positive,,,,,
"Chất lượng sản phẩm: đóng gói ẩu. Đúng với mô tả: không giống. Tính năng nổi bật: hộp rách nát. Review: đóng gói quá ẩu, chỉ bọc 1 lớp nilon mỏng",,,,,,,Negative,,,,,,,
"Chất lượng sản phẩm: tệ Đúng với mô tả: không thật Tính năng nổi bật: yếu máy 4tr3 mà hay hỏng, không xứng giá, nên mua hãng khác",,,,,,,,Negative,,,,,,
Hàng chính hãng nhưng giao quá lâu trừ bớt 2 sao,,,,,,,,,,,,Negative,,
"Đúng hàng đặt, sẽ test sau.",,,,,,,,,,,,,Neutral,
Chất lượng sản phẩm: màn hình bị lỗi ánh sáng tối đa không tự động. Đúng với mô tả: tự động điều chỉnh ánh sáng. Tính năng nổi bật: ra nắng màn hình không tự sáng. Review: màn hình không tự sáng lên khi ra nắng. Hiệu năng không ổn định. Chăm sóc khách hàng không hỗ trợ,,,Negative,Negative,,,,,,,Negative,,,
"Thay vỏ mà bảo zin 100%, vân tay không sử dụng được",,,,,,,,,,,,,Negative,
Nhóm màu: natural dung lượng lưu trữ: 256gb đang đợi gửi bill vat,,,,,,,,,,,,,Neutral,
không quá xuất sắc nhưng cũng đủ cho nhu cầu thông thường. Máy có vẻ nóng lên một chút sau một thời gian sử dụng.,,,Neutral,,,,,,,,,,,
Nhóm màu: xanh hang chất lượng cam on cửa hàng,,,,,,,,,,,,,Positive,
"Chất lượng sản phẩm: máy giật lag khi sử dụng cơ bản. Đúng với mô tả: không đúng thực tế. Tính năng nổi bật: pin xuống nhanh. Review: máy nóng khi sạc, pin chỉ sử dụng được nửa ngày, đóng gói không có xốp bảo vệ",Negative,,Negative,,,,Negative,,,,,,,
"Linh kiện kém thiếu tính năng hệ thống lag, camera sau mờ. Quảng cáo có chống nước nhưng thực tế chỉ chống bắn nước nhẹ, hệ thống hay bị treo, camera sau chụp đêm quá tệ.",,Negative,Negative,,,Negative,,,,,,,,
Màu sắc: đen cấu hình: ram 8g+128g tốt rồi cửa hàng ơi!,,,,,,,,,,,,,Positive,
"Cửa hàng đóng gói giao hàng hơi chậm xíu vì hàng không sẵn, được cái đóng gói kĩ càng, điện thoại sử dụng tốt, hiện tại chưa thấy có lỗi gì",,,,,,,Positive,,,,,Negative,,
"Chất lượng sản phẩm: đóng gói sơ, thiếu lớp chống sốc, phụ kiện không đầy đủ. Đúng với mô tả: hộp demo khác thực tế. Tính năng nổi bật: packing không chu đáo. Review: hộp móp, thiếu cáp hoặc ốp, ship không có tracking, chăm sóc khách hàng im lặng",,,,,,,Negative,,,,Negative,Negative,,
"Đúng với mô tả: đúng Chất lượng sản phẩm: oont Tính năng nổi bật: pin máy quá trâu, sạc nhanh 33w . Chơi game quá ổn máy này chụp hình không đẹp lắm nha",Positive,Negative,Positive,,,,,,,,,,,
Camera cho chất lượng ảnh ở mức chấp nhận được trong điều kiện đủ sáng. Màn hình có độ phân giải đủ dùng.,,Neutral,,Neutral,,,,,,,,,,
"Chất lượng sản phẩm: loa rè, bass méo ở âm lượng lớn. Đúng với mô tả: âm thanh không như mô tả. Tính năng nổi bật: không có âm thanh stereo thực sự. Review: xem phim không đã, volume cao là rè, pin bình thường, đóng gói sơ, ship tới muộn, chăm sóc khách hàng trả lời chậm",Neutral,,,,,,Negative,,Negative,,Negative,Negative,,
"Màn hình dễ vỡ không như trong video camera sau mờ. Đặt màu đen nhưng cửa hàng gửi màu trắng, liên hệ thì không hỗ trợ đổi",,Negative,,Negative,,,,,,,Negative,,,
Nhóm màu: đen tốt ổn.....👌 loa hoi nhỏ khi nghe nhac...,,,,,,,,,Negative,,,,,
"Còn áp suất, mạng hơi yếu xíu, máy ít trầy xước, tuy cửa hàng có dán chống xước nhưng thấy có 2 vết xước dài trên miếng dán đó. Có củ sạc và cáp sạc nhưng là sạc chậm nên tự mua sạc nhanh sử dụng cho tiện. Hiện chưa có vđ gì. Nếu có thì feedback sau",Negative,,,,Positive,,,,,,,,,
"Có đốm trên màn hình,hay tắt nguồn",,,,Negative,,,,,,,,,,
"Đã nhận được điện thoại, cửa hàng giao nhanh, giá rẻ, màu sắc đẹp. Đang cập nhật phần mềm. Hy vọng sử dụng tốt. Ủng hộ cửa hàng",,,,,Positive,,,Positive,,,,Positive,,
Sản phẩm: hàng lỗi hoặc bị hư hỏng sạc cắm không vào,Negative,,,,,,,,,,,,,
Màu máy: màu xanh sản phẩm: oppo a15s 8/256gb cửa hàng ơi mình nhận máy rồi nè .giao hàng nhanh .đóng gói cẩn thận .đúng máy mình cần nè .test qua thì ổn lắm .mọi chức năng đều ổn nè .cửa hàng uy tín vậy mình sẽ giới thiệu ủng hộ thêm cửa hàng nè .giá cũng tốt nha 🆗🆗🆗🆗🆗,,,,,,,Positive,Positive,,,,Positive,,
Chất lượng sản phẩm: màn hình bị lỗi hiển thị không đồng đều màu khi cuộn chậm. Đúng với mô tả: cuộn mượt mà. Tính năng nổi bật: cuộn chậm bị thấy vệt màu. Review: cuộn chậm trang web bị thấy vệt màu. Pin kém hiệu năng tệ. Chăm sóc khách hàng không hỗ trợ,Negative,,Negative,Negative,,,,,,,Negative,,,
Sài cũng được sử dụng facebook với tiktok cũng ngon nhưng không có tải mess được pin thì chai có 8gb mà khi nhận máy thì mấy cái app cố định mất 7mấy gb rồi còn không có sạc nhưng với số tiền này thì cũng không có gì để nói,Negative,,,,,,,Neutral,,,,,,
Tôi yêu cầu hoàn trả hàng nhưng shipper của shopee lấy nhầm hàng hoàn của tôi nên giờ shopee không cho tôi trả hàng nữa. Tôi muốn pass lại 0386537776,,,,,,,,,,,,Negative,,
Màn hình có hiện tượng lưu ảnh. Thông số kích thước màn hình không đúng. Hiệu năng rất tệ lag cả khi vuốt màn hình. Đóng gói chỉ là hộp giấy mỏng. Giao hàng tới không đúng giờ đã hẹn,,,Negative,Negative,,,Negative,,,,,Negative,,
Vui vẻ không nhạt nhẽo mỗi lần sử dụng là một trải nghiệm bất ngờ khác nhau,,,,,,,,,,,,,,Neutral
"Tồi sai lệch kém shipping muộn. Camera mờ ban đêm.,",,Negative,,,,,,,,,,Negative,,
Hệ điều hành n đb quá cũ nhìn ng ta ms mà tui nhìn n rác,,,,,,Negative,,,,,,,,
"Chất lượng sản phẩm: pin nhanh chai sau vài tháng. Đúng với mô tả: tuổi thọ pin quảng cáo sai. Tính năng nổi bật: không đáng tin cậy. Review: sử dụng 3 tháng pin tụt nhanh, phải sạc liên tục. Đóng gói nhếch nhác khi nhận hàng",Negative,,,,,,Negative,,,,,,,
Chất lượng sản phẩm: hiệu năng giảm mạnh sau khi cài đặt theme. Đúng với mô tả: cá nhân hóa không ảnh hưởng tốc độ. Tính năng nổi bật: đổi theme là máy lag giật. Review: cài theme khác là máy chậm hẳn. Pin sử dụng 3 tiếng hết sạch. Chăm sóc khách hàng bảo do theme không tương thích,Negative,,Negative,,,,,,,,Negative,,,
Chất lượng sản phẩm: không tốt sản phẩm: sản phẩm chất lượng kém,,,,,,,,,,,,,Negative,
Nhóm màu: xanh đẹp nha mấy boà đang để mua đó hehehe gợi ý cho,,,,,Positive,,,,,,,,,
Anh chị cân nhắc khi mua tuỳ nhu cầu của cá nhân sử dụng ngoại quan máy ổn camera có bụi trước & sau pin chấp nhận được,Neutral,Negative,,,,,,,,,,,,
"Thiết kế của máy khá đơn giản. Chất lượng ảnh chụp từ camera ở mức tạm được, không có gì ấn tượng.",,Neutral,,,Neutral,,,,,,,,,
Chất lượng sản phẩm: camera chụp đủ chi tiết trong điều kiện chuẩn; màn hình thể hiện màu và tương phản theo tài liệu.,,Neutral,,Neutral,,,,,,,,,,
"Điện thoại quá tốt, cửa hàng uy tín có tâm! Mọi người nên mua.",,,,,,,,,,,,,Positive,
"Hiệu năng ì ạch đa nhiệm, camera trước mờ đục. Dịch vụ khách hàng không trả lời cuộc gọi, pin trụ 3 giờ xem video.",Neutral,Negative,Negative,,,,,,,,Negative,,,
