data,Battery,Camera,Performance,Display,Design,Packaging,Price,Shop_Service,Shipping,General,Others
"Đúng với mô_tả : viền hơi dày so với quảng_cáo Tính_năng nổi_bật : loa thoại loa ngoài to rõ nói_chung là máy ổn trong tầm giá bạn nào săn sale được giá tầm 2 triệu 250k đổ xuống thì được chứ hơn tí nữa thì cân_nhắc mua máy khác camera sau chụp 108 chấm mà như camera 12 chấm bình_thường nói_chung là không đúng với số chấm thực_tế nên trừ một sao phần cập_nhật hơn một năm rồi mà vẫn cứ android 14 , tecno không chịu cập_nhật như xiaomi và samsung rõ chán",,Negative,,,,,Positive,,,Negative,
Color family : random color sản_phẩm : điện_thoại sử_dụng mượt,,,Positive,,,,,,,,
"sản_phẩm giao nhanh , đúng như mô_tả . Hộp nguyên seal , chất_lượng thì phải về mở lên kiểm_tra mới biết được",,,,,,Positive,,,Positive,Neutral,
Mình chưa sử_dụng camera nhiều nên chưa_thể nhận_xét gì .,,Neutral,,,,,,,,,
Chất_lượng sản_phẩm : tạm pin hơi chai á còn lại test đã cứ 5 sao trước cho công_bằng,Negative,,,,,,,,,,
"điện_thoại của cửa_hàng tốt , như cửa_hàng quảng_cáo , mọi người nên mua ủng_hộ cửa_hàng",,,,,,,,,,Positive,
cửa_hàng đóng_gói cẩn_thận,,,,,,Positive,,,,,
"Camera mờ không giống quảng_cáo hiệu_năng kém . Camera chụp ảnh rất tệ , thua cả máy cũ của mình . App thì load chậm .",,Negative,,,,,,,,Negative,
"Nhóm màu : natural Dung_lượng lưu_trữ : 256gb cảm_ơn cửa_hàng rất nhiều ạ , hàng giao rất nhanh sau khi đặt_hàng ...",,,,,,,,,Positive,,
"Tính_năng nổi_bật : có hỗ_trợ nfc Chất_lượng sản_phẩm : tốt Đúng với mô_tả : đúng dung_lượng cao , màn_hình 120hz thao_tác mượt_mà , chiến game tầm trung thì được chứ mấy dạng game nặng như genshin thì không cân được đâu nhé , nhưng 1 lỗi đáng phải trừ nhất chính là bản_thân điện_thoại lại không có kho lưu_trữ ảnh chính của máy ( hay còn được gọi là album ảnh ở các dòng máy khác ) chỉ có duy_nhất google photo cho_nên mình phải tải thêm ứng_dụng lưu_trữ ảnh về nên khá là bất_tiện",,,Positive,Positive,,,,,,Positive,
Color family : random color sản_phẩm : mình đã mua của cửa_hàng lần thứ hai rồi giá_cả hợp_lý vừa túi_tiền bỏ ra máy sử_dụng rất là tốt chuẩn đúng chính hãng luôn nha cửa_hàng tặng sạc cáp ốp lưng về mình chỉ lắp sim vào là sử_dụng thôi với giá tiền thế_này mà có được chiếc điện_thoại cảm_ứng sử_dụng tốt thì còn hơn gì được nữa,,,Positive,,,,Positive,,,,
lan truoc không dat duoc . lan nay dat duoc nhung không có qua tặng . note nhỏ như vây không để_ý kĩ được . sản_phẩm thì 5 sao nhưng báo hết quà không ai để_ý dcuo,,,,,,,,,,Negative,
"Đóng_gói siêu tệ , hộp carton mỏng_dính , không bảo_vệ sản_phẩm . Ship mất gần 1 tuần mới tới . Hiệu_năng chỉ đủ sử_dụng app cơ_bản , không chơi được game . Chăm_sóc khách_hàng không bắt máy .",,,Negative,,,Negative,,Negative,Negative,,
sản_phẩm tốt ... giá lại rẻ,,,,,,,Positive,,,Positive,
pin chỉ 2 tiếng dùng gps . camera màu_da vàng_vọt . ship giao hỏng nút bấm phải chờ .,Negative,Negative,,,,,,,Negative,,
"Giao hàng nhanh Đóng_gói đẹp , cẩn_thận Không tốt cũng không tệ",,,,,,Positive,,,Positive,,
Nhóm màu : đen thời gian vận_chuyển rất hợp_lí . Tôi đã đặt_hàng với tâm_thế hào_hứng chờ_đợi để được trải_nghiệm sản_phẩm và tôi không hề bị chờ mỏi cổ . Có_thể thấy bên vận_chuyển không quản_ngại thời_tiết và đường xá xa_xôi để đưa sản_phẩm cho tôi trong thời_gian ngắn nhất .,,,,,,,,,Positive,,
"Nhận hàng thì cũng nhận được rồi . Điện_thoại bị xước lấy về không tải được ứng_dụng nào luôn mìk đã thử tải youtube từ trưa hôm_qua tới giờ vẫn không được . Quá thất_vọng mọi người xem cân_nhắc chứ mìk thấy ở ngoài cũng ổn ổn mà_lại không làm được cái gì biết là tiền_nào_của_nấy , nhưng điện_thoại mà không sài được bán làm_gì",,,,,Negative,,Neutral,,,Negative,
"vớ_vẩn dối_trá sạc không vào , shipping lỗi",Negative,,,,,,,,Negative,,
"Sản_phẩm được đóng_gói kĩ . Còn nguyên seal . Điện_thoại đẹp , xài rất mượt luôn . Màu icy blue ở ngoài rất đẹp .",,,Positive,,Positive,Positive,,,,,
khả_năng lưu_trữ : 128gb Nhóm màu : hồng thanh đào variation : 6gb máy rất đẹp,,,,,Positive,,,,,,
"cửa_hàng giao hàng nhanh , shipper thân_thiện nhiệt_tình ! Sẽ ủng_hộ cửa_hàng thêm khi cần ! cảm_ơn cửa_hàng ! ! !",,,,,,Positive,,,Positive,,
Mức giá sản_phẩm tương_ứng với cấu_hình phần_cứng được liệt_kê .,,,,,,,Neutral,,,,
"Trải_nghiệm camera tệ , màu_sắc nhợt_nhạt . Chất_lượng ảnh không bằng điện_thoại cũ . Giao hàng quá chậm_trễ . Ảnh chụp tối kém . Pin mau hết , hiệu_năng yếu",Negative,Negative,Negative,,,,,,Negative,,
"Tính_năng nổi_bật : đẹp Chất_lượng sản_phẩm : tốt Máy đẹp , tốt , sử_dụng 1 thời_gian xem sao",,,,,Positive,,,,,,
"Nhóm màu : pink Dung_lượng lưu_trữ : 128gb màu_sắc tuyệt đẹp , khó lựa_chọn ! , thiết_kế mượt_mà , rất ưng ! , chất_lượng camera ấn_tượng ! ,",,Positive,,,Positive,,,,,,
Màn_hình có kích_thước 6.7 inch đúng như thông_tin trên hộp .,,,,Neutral,,Neutral,,,,,
Variation 3 : xanh lá variation 1 : likenew 97% tốt !,,,,,,,,,,Positive,
"Chất_lượng sản_phẩm : thảm_hoạ Đúng với mô_tả : bịp_bợm Tính_năng nổi_bật : yếu_kém trả 5tr5 không xứng giá , đắt mà dở",,,,,,,Negative,,,,
"Nhóm màu : loại Phân_loại sản_phẩm : đen nút điều_chỉnh lên , xuống , trái , phải như bị kẹt , rất khó điều_chỉnh",,,,,Negative,,,,,,
Thiết_kế sản_phẩm có trọng_lượng 170 gram .,,,,,Neutral,,,,,,
"giao hàng đúng hạn , khá nhanh . hàng giống hình nha . máy chắc_chắn , xịn phết . vì mình đặt hộ nên không chụp ảnh nhưng_mà thấy máy khá tốt , nút bấm chắc_tay , màn_hình cảm_ứng cũng mượt . đáng thử nha",,,,Positive,,,,,Positive,,
"Sản_phẩm lỗi cảm_ứng chậm pin đã thay máy không chơi được game vào xong lại thoát ra , mình nghĩ ai mua thì nên cân_nhắc nhiều hơn",Negative,,Negative,Negative,,,,,,,
"Màu_sắc : đen Phân_loại : không hộp ( mới 100% ) điện_thoại sử_dụng tốt , mới zin , chưa biết lâu_dài thế_nào , cho cửa_hàng 5sao , sau sẽ đánh_giá tiếp !",,,,,,,,,,Positive,
"Lỗi phần_mềm lừa_dối camera trước xấu . Tự sướng mà mặt bị biến_dạng , ai mà dám up lên mạng được . ,",,Negative,,,,,,,,Negative,
pin xuống_cấp nhanh_chóng . dung_lượng thực_tế kém hơn nhiều . hiệu_năng bị giới_hạn nhiệt . pin tụt_dốc không phanh . máy hay bị đơ sau khi sạc đầy,Negative,,Negative,,,,,,,,
"Không tặng tai nghe , cửa_hàng lừa_đảo khách_hàng",,,,,,,,,,Negative,
"Mặt lưng nhám , Màn_hình 120Hz mượt được dán sẵn bảo_vệ , đầy_đủ phụ_kiện cáp , sạc , ốp lưng . Pin trâu , viền mỏng trong phân khúc giá , camera chống cháy không được đẹp , xử_lý lâu_lâu có giật lag tuy_nhiên không_thể đòi_hỏi quá cao cho chiếc điện_thoại dưới 4tr được",Positive,Negative,Negative,Positive,,,Positive,,,,
Nhóm màu : xanh dương Dung_lượng lưu_trữ : 6 gb +128 gb  Thời_lượng pin : nhanh hết pin ghê  Chất_lượng camera : tốt ⚡ Hiệu_suất : tạm tốt,Negative,Positive,Positive,,,,,,,,
"Nhóm màu : đen điện_thoại có thiết_kế đẹp_mắt , cầm nắm thoải_mái với chất_liệu cao_cấp . Màn_hình sắc nét , màu_sắc sống_động , đáp_ứng tốt nhu_cầu giải_trí và làm_việc . Hiệu_năng mạnh_mẽ , pin bền , phù_hợp cho cả người sử_dụng phổ_thông lẫn chuyên_nghiệp .",Positive,,Positive,Positive,Positive,,,,,,
cửa_hàng thân_thiện nhưng máy hay sập với_lại hay tụt pin nhanh ghê / nói_chung cũng được,Negative,,,,,,,Positive,,,
Đã nhận được hàng . Mua dịp sale giá khá tốt . Máy kích_hoạt bảo_hành đúng ngày đặt mua luôn . Nguyên seal .,,,,,,,Positive,Positive,,,
"Sản_phẩm chất_lượng , sử_dụng tốt , mượt , giá hợp_lý , có 2 loa , nghe âm_thanh vang , giao hàng nhanh , đóng_gói cẩn_thận , cảm_ơn cửa_hàng , 5 sao ạ !",,,Positive,,,Positive,Positive,,Positive,,
Mọi người cẩn_thận trước khi sử_dụng máy hãy reset các thứ nhé người bán vẫn cài đồ tà_đạo vào máy để sử_dụng tài_khoản facebook hay các nền_tảng mạng xã_hội khác để kiếm tiền,,,,,,,,,,,Neutral
"pin nóng khi sạc an_toàn pin không rõ sạc qua đêm lo_ngại , tụt nhanh khi sử_dụng nặng ,",Negative,,,,,,,,,,
"Màu_sắc : bạc Phân_loại : nguyên seal chất_lượng tuyệt_vời rất tốt , hàng reseal thôi nhưng_mà máy thì nguyên seal nha 10 điểm chất_lượng",,,,,,,,,,Positive,
"Chất_lượng sản_phẩm : kém Đúng với mô_tả : lừa_đảo Tính_năng nổi_bật : không có giá cao mà chất_lượng thấp , không xứng_đáng , lãng_phí tiền",,,,,,,Negative,,,,
"Đúng với mô_tả : đúng Chất_lượng sản_phẩm : tốt Tính_năng nổi_bật : điện_thoại điện_thoại giá rẻ nên chất_lượng v là ổn rồi . Có kèm ốp , chọc sim , sạc và thẻ bảo_hành . Sử_dụng được 1 tuần thì vẫn ổn",,,,,,,Positive,Positive,,,
"Nhóm màu : desert Dung_lượng lưu_trữ : 256gb màu_sắc đẹp , màu vàng ánh đồng , đặc_biệt là nhìn đường viền của máy sẽ có sự khác_biệt màu so với màu vàng của đời cũ . lazada giao hàng rất sớm , nhận được vào sáng 27/9 . uy_tín và chất_lượng .",,,,,Positive,,,,Positive,,
máy thì tốt nhưng cửa_hàng nói tặng cáp sạc thì cái nịt nhé,,,,,,,,Negative,,Positive,
"Cửa_hàng giao hàng nhanh , đóng_gói kỹ . Máy tốt , chạy mượt . Rất đáng tiền cho 1 game ming phone giá rẻ . Cảm_ơn cửa_hàng",,,Positive,,,Positive,Positive,,Positive,,
"hàng giao nhanh , cửa_hàng hỗ_trợ nhiệt_tình .",,,,,,,,Positive,Positive,,
"bỏ ra 16 tr8 để mua máy flagship , nhưng lúc cần cái gì cao hơn lại thấy hụt_hẫng",,,,,,,Negative,,,,
Nhóm màu : xanh zenta Dung_lượng lưu_trữ : 12/2 56gb tốt,,,,,,,,,,Positive,
"Giá này mà bán điện_thoại à , ăn_cướp à hay gì",,,,,,,Negative,,,,
"nhóm Màu_sắc : màu ngẫu_nhiên sản_phẩm : tôi rất hài_lòng khi nhận hàng của cửa_hàng , máy rất đẹp , cảm_ứng nhạy , mọi chức_năng ổn_áp . chúc cửa_hàng luôn đắt khách và thành_công",,,,,Positive,,,,,,
"Dùng được 3 tuần thấy ổn_định . Máy khá mới . cửa_hàng đã dán sẵn cường_lực kèm ốp mà không mô_tả , để mình phải mua thêm",,,,,Positive,,,,,Positive,
Xài chưa được bao_lâu mà thấy giá vậy đúng là quá_đáng bọn này hút máu thật,,,,,,,Negative,,,,
"Nhóm màu : xanh dương Dung_lượng lưu_trữ : 128gb các tính_năng đột_phá , yêu cổng usb-c ! , dung_lượng lưu_trữ đủ sử_dụng . , màu_sắc tuyệt đẹp , khó lựa_chọn ! , độ_phân_giải màn_hình tuyệt_vời . ,",,,,Positive,Positive,,,,,,
"Đúng với mô_tả : đúng Chất_lượng sản_phẩm : tốt Máy nhận khá ưng_ý , máy cũ nhưng vẫn còn đẹp , màn_hình sáng , cám ứng khá tốt , đúng như mô_tả , giao_diện máy thì chưa việt hoá hoàn_toàn , nói_chung là khá ổn còn phải sử_dụng thêm 1 thời_gian mới biết được . Có_điều máy không nhận sạc nhanh và shipper giao hàng không thấy gọi cho mình gì cả , cứ thế báo lên shopee là giao hàng thành_công .",,,,Positive,,,,,Negative,,
Máy đẹp . Giao hàng Nhanh . Đóng_gói sản_phẩm cẩn_thận .,,,,,Positive,Positive,,,Positive,,
"Hàng đúng mô_tả , vẫn sử_dụng các tính_năng cơ_bản tốt",,,,,,,,,,Positive,
Không thấyy đơn hàng đến mà vẫn báo hoàn_thành ?,,,,,,,,,Negative,,
"Sản_phẩm đúng như cửa_hàng quảng_cáo . Test thử đến hôm_nay thấy tốt , sử_dụng ổn , cửa_hàng hỗ_trợ rất nhiệt_tình , độ bền sản_phẩm phải có thời_gian trải_nghiệm đã . Tốt",,,,,,,,Positive,,Positive,
cửa_hàng giao hàng nhanh . Hàng nguyên seal đẹp lắm . Sản_phẩm chất_lượng tuyệt_vời . Ủng_hộ cửa_hàng 5 sao ,,,,,,,,,Positive,,
đã nhận hàng . máy nóng gian pin tụt như nước lũ,Negative,,,,,,,,,,
"Đúng với mô_tả : máy hàng chuẩn . Đúng mô_tả Chất_lượng sản_phẩm : 9.8/10 Tính_năng nổi_bật : máy còn áp xuất . màn_hình đẹp . Khung viền 98% vẫn còn rất đẹp . Pin còn khoảng 3250 cửa_hàng uy_tín . Đã mua nhiều lần ở cửa_hàng cửa_hàng có dán sẵn cường_lực mặt trước cường_lực loại khá tốt . Quà tặng tại nghe 3.5 . Cục xạc nhanh 18w mới_tinh . Cáp cũng mới tình loại tốt . Máy khung viền rất khít không hở , không móp méo , chỉ vài chỗ trầy nhẹ.riêng hai mặt kính hầu_như không trầy rất đẹp . Mọi tính_năng đều sử_dụng tốt cảm_ơn cửa_hàng nhiều . Đang chờ thêm con pixel của cửa_hàng về nữa ",Neutral,,,Positive,Positive,Positive,,,Negative,,
"Giao hàng lâu , trong tp hcm mà mất 5 ngày ms nhận được hàng , điện_thoại thì đóng_gói sơ xài , điện_thoại đẹp , mọi thứ tạm ổn chip mạnh , mua vs giá 6tr8 , n 3.3 , xài được nửa tháng thấy ổn , hi_vọng không bị lỗi gì",,,Positive,,Positive,Negative,Positive,,Negative,,
"Máy đúng với mô_tả , nhận hàng nhanh , shipper thân_thiện nhiệt_tình Chi_tiết thì phải xài thử vài tuần mới đánh_giá chính_xác được 7tr bản 8/256",,,,,,,Neutral,,Positive,,
"Phiên_bản : ram 6/12 8gb hàng đẹp , đóng_gói rất kỹ , cửa_hàng nhiệt_tình hỗ_trợ",,,,,Positive,Positive,,Positive,,,
Chất_lượng sản_phẩm : tốt Đúng với mô_tả : dung Tính_năng nổi_bật : xiaomi mình mua làm_quà tặng cho bố . Điện_thoại redmi note 14 sử_dụng tốt trong phân khúc nhé mọi người . Mình cang sale nên mua được giá rất hài_lòng,,,,,,,Positive,,,,
Tình_trạng : 99% vỏ mới Nhóm màu : vàng hàng tốt,,,,,,,,,,Positive,
"Pin rất tệ , dưới 20% là sập nguồn ngay . Đóng hàng rách_nát , không có tem mác . Chăm_sóc khách_hàng đổ lỗi cho bên thứ 3 ( vận_chuyển ) .",Negative,,,,,Negative,,Negative,,,
Pin chỉ sử_dụng được hơn 3 tiếng . Máy nặng quá khi cầm lâu . Tốc_độ khởi_động ứng_dụng chậm_chạp . Đóng_gói hộp bị xẹp . Shipper tự_ý đổi giờ giao hàng,Negative,,,,,Negative,,,Negative,Negative,
Nhóm màu : màu xanh da_trời điện_thoại này bền thôi rồi . Giá vừa rẻ nghệ gọi quảng quật vô_tư .,,,,,Positive,,Positive,,,,
màu : bạc Phân_loại : fullbox mới tốt nhất,,,,,,,,,,Positive,
"Mặt lưng dễ bám vân tay pin thực_tế chỉ 3000mah không phải 5000mah camera selfie xấu , làm mịn da quá_đà",Negative,Negative,,,Negative,,,,,,
"Thiếu_phụ kiện , quên củ sạc trong hộp . Khác với mô_tả đầy_đủ bộ . Tính_năng sạc không tương_thích . Pin hao sau vài lần sạc , đóng_gói lỏng_lẻo",Negative,,,,,Negative,,,,,
"Thời_lượng pin ở mức trung_bình , đáp_ứng nhu_cầu sử_dụng trong ngày . Màn_hình có độ sáng vừa_phải , đủ nhìn trong nhà .",Neutral,,,Neutral,,,,,,,
Tầm 2 triệu mà được đập_hộp là ngon nhất chứ đừng mua máy_xách_tay ( máy dựng ) màn lô sử_dụng được vài tháng lại hỏng phí tiền .,,,,Negative,,,Negative,,,,
"Hàng chất_lượng tốt như quảng_cáo , đúng như mong_đợi",,,,,,,,,,Positive,
"Màu_sắc : xanh đậm Dung_lượng lưu_trữ : 128gb mình sử_dụng 5 ngày cảm_thấy hài_lòng ! máy đẹp , các chức_năng đều ổn_định ! cảm_ơn cửa_hàng !",,,,,Positive,,,,,,
"Mầu : xanh iceblue bộ_nhớ : 256 gb-12 gb kết_nối 5g nhanh_chóng , màu xanh hải_quân bóng_bẩy ,",,,,,,,,,,Positive,
